"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BZW1",0,-2.05117624109595,0.049,0.153,0
"C1QTNF7-AS1",0,2.52531578187527,0.121,0.017,0
"CENPV",0,-2.87065004538489,0.02,0.124,0
"CKAP2",0,-3.44853198350888,0.017,0.121,0
"CKLF",0,-5.64338588930357,0.004,0.108,0
"COPS2",0,-1.41764706949498,0.107,0.211,0
"ENSG00000224505",0,12.9931114764334,0.104,0,0
"ENSG00000226149",0,12.4876430889743,0.104,0,0
"GNAQ",0,-2.96996636798042,0.017,0.121,0
"LUC7L",0,0.840480209745388,0.213,0.109,0
"MAX-AS1",0,13.4014588429592,0.104,0,0
"PHGDH",0,-5.07049534827736,0.004,0.108,0
"SLF2",0,0.91479287766346,0.215,0.111,0
"WDR18",0,-2.62258675533626,0.019,0.123,0
"BX284668.5",0,-15.6030752653694,0,0.104,0
"PIFO",0,-15.3732918804246,0,0.104,0
"CCDC58",0,-15.2836268727809,0,0.104,0
"MRPL15",0,-0.955527052686406,0.191,0.295,0
"AKAP12",0,-3.1133409241726,0.012,0.115,0
"BOD1L1",0,1.12217077348313,0.226,0.123,0
"DOP1B",0,2.85863435351538,0.127,0.024,0
"HMG20B",0,-2.55602258848194,0.026,0.129,0
"HTT",0,1.10067633839657,0.198,0.095,0
"IL1RAP",0,2.52835222232031,0.132,0.029,0
"MED21",0,-1.81689965383324,0.051,0.154,0
"MTMR14",0,1.51959644893018,0.163,0.06,0
"NCBP2",0,-2.30445509985372,0.035,0.138,0
"NDRG2",0,-1.11137245153276,0.118,0.221,0
"PPM1H",0,3.19790950609233,0.116,0.013,0
"RANBP10",0,1.58943799641421,0.166,0.063,0
"SLC46A3",0,3.56397986115321,0.114,0.011,0
"STBD1",0,-2.73631401517148,0.031,0.134,0
"THOC1",0,1.16209175973458,0.197,0.094,0
"ZFC3H1",0,1.10710869944462,0.199,0.096,0
"ZNF800",0,1.62449908394798,0.171,0.068,0
"CSRNP3",0,1.20327720349715,0.188,0.085,0
"EMC9",0,-2.99332240507009,0.017,0.12,0
"ENSG00000271401",0,12.5523970169441,0.103,0,0
"GALK2",0,1.53677850904821,0.175,0.072,0
"GBX1",0,5.0674411431721,0.108,0.005,0
"GXYLT2",0,1.4681374951855,0.181,0.078,0
"IGF2R",0,1.22028981969303,0.209,0.106,0
"MAPK8IP3",0,1.08795668126465,0.205,0.102,0
"MRPL4",0,-1.26346157516463,0.079,0.182,0
"PPP1R14A",0,-5.21758409525652,0.003,0.106,0
"PWWP2A",0,1.46726244244614,0.179,0.076,0
"SLC35F5",0,1.08477690863399,0.216,0.113,0
"SLC16A3",0,-2.09987302623754,0.039,0.142,0
"SYTL3",0,2.38017427738167,0.143,0.04,0
"ALDH9A1",0,-2.24304101430142,0.033,0.135,0
"CFAP70",0,3.84710953001927,0.113,0.011,0
"EVL",0,-1.27171242389908,0.131,0.233,0
"MRPL10",0,-2.25369311191386,0.037,0.139,0
"POLD4",0,-2.76764009577042,0.029,0.131,0
"POLE3",0,-3.61939388844132,0.011,0.113,0
"RPA2",0,-2.56322188942569,0.027,0.129,0
"ABCA8",0,0.860834374113634,0.184,0.082,0
"AGA-DT",0,13.0350371502983,0.102,0,0
"DENND2C",0,3.48091533450851,0.12,0.018,0
"DHX29",0,1.36081139878798,0.187,0.085,0
"ELOF1",0,-2.78710451459575,0.019,0.121,0
"ENSG00000233396",0,12.3739813214098,0.102,0,0
"FAM151B-DT",0,12.4913072935966,0.102,0,0
"FCGRT",0,-3.62898934313123,0.017,0.119,0
"HPR",0,8.05700301537817,0.103,0.001,0
"MAD2L1",0,-6.59808583562437,0.002,0.104,0
"NUDCD2",0,-1.88098111153082,0.043,0.145,0
"PRMT9",0,2.07864669470971,0.147,0.045,0
"SEC22A",0,1.24892063345656,0.18,0.078,0
"SMIM10L1",0,-1.86204827923224,0.048,0.15,0
"SOCS5",0,8.48537232326066,0.102,0,0
"WDSUB1",0,1.10151282184565,0.215,0.113,0
"ZER1",0,1.67562591808831,0.184,0.082,0
"LINC00888",0,-15.2829974796578,0,0.102,0
"ALDH4A1",0,-4.53564533236208,0.009,0.11,0
"ASAP3",0,1.67757256978039,0.163,0.062,0
"COMMD8",0,-3.32784344066043,0.013,0.114,0
"ELMOD3",0,1.93268155290595,0.132,0.031,0
"ELP5",0,-1.84835225279302,0.056,0.157,0
"ENSG00000254163",0,12.7705055959054,0.101,0,0
"ENSG00000270110",0,13.157779113123,0.101,0,0
"EPN1",0,-1.63677849348371,0.063,0.164,0
"GMNN",0,-3.45417069221983,0.016,0.117,0
"GRN",0,-2.62111684292843,0.027,0.128,0
"HSPA1B",0,-2.00226421738773,0.133,0.234,0
"LBH",0,-1.19577032065329,0.169,0.27,0
"LOC105370460",0,12.9450341458391,0.101,0,0
"PLEKHM2",0,1.11545441725216,0.226,0.125,0
"RHOBTB1",0,1.49972225495567,0.171,0.07,0
"RHOD",0,-1.93528634117927,0.039,0.14,0
"STK25",0,-1.82406311623349,0.056,0.157,0
"ZNF483",0,3.20945474941258,0.117,0.016,0
"KIF9-AS1",0,-15.3514672068858,0,0.101,0
"AC100810.1",0,-15.3761664939307,0,0.101,0
"ALDH1L1",0,5.54144576601943,0.103,0.002,0
"CSNK1E",0,-1.74780778382417,0.083,0.184,0
"IARS2",0,-1.42620868679762,0.085,0.186,0
"MAGOH",0,-2.09460526178446,0.043,0.144,0
"MFSD4B",0,1.27730566645319,0.181,0.08,0
"MKNK1",0,1.67537910964841,0.149,0.048,0
"PPP1R2",0,-1.16153445713064,0.103,0.204,0
"PSMC4",0,-1.63431245714595,0.048,0.149,0
"RNF187",0,-2.58126844586391,0.021,0.122,0
"ZNF655",0,5.21503212124748,0.104,0.003,0
"UBE2D3",0,-0.826914938726932,0.362,0.462,0
"ATP8B1",0,2.17904451667764,0.126,0.026,0
"C2orf88",0,2.04918263657176,0.132,0.032,0
"CAAP1",0,1.27758019090975,0.189,0.089,0
"CHL1",0,6.0151692341231,0.101,0.001,0
"COL6A2",0,-3.23801452089643,0.039,0.139,0
"DCAF11",0,-2.73163707482566,0.026,0.126,0
"ENSG00000265542",0,13.01099234833,0.1,0,0
"ENSG00000269028",0,14.0584238607573,0.1,0,0
"FREM1",0,-3.42251749528238,0.015,0.115,0
"GLDN",0,7.88425327474738,0.101,0.001,0
"KATNAL2",0,2.43475313377915,0.133,0.033,0
"KLF13",0,1.90765709977186,0.158,0.058,0
"LINC01954",0,1.08158134893048,0.195,0.095,0
"LUZP2",0,2.4308603638939,0.125,0.025,0
"MCU",0,1.17065145135051,0.187,0.087,0
"MT-ND6",0,-2.87081601569789,0.025,0.125,0
"NUP153",0,1.19625234665898,0.199,0.099,0
"POR",0,2.01460420459717,0.152,0.052,0
"TMEM120B",0,1.6185758602886,0.164,0.064,0
"TTC14",0,0.884602468355502,0.188,0.088,0
"ZC3H12C",0,1.75300894216263,0.163,0.063,0
"CD164",0,-1.402983731923,0.117,0.217,0
"IWS1",0,1.12749177163114,0.21,0.11,0
"MEAF6",0,-1.73112951526101,0.073,0.173,0
"MEST",0,-5.93960451946731,0.003,0.103,0
"PILRB",0,1.42982009070929,0.145,0.045,0
"PRADC1",0,-1.88526789985483,0.049,0.149,0
"SNAPIN",0,-1.84968930432675,0.044,0.144,0
"TSG101",0,-1.17135213799401,0.114,0.214,0
"TSTD2",0,1.40162904507621,0.183,0.083,0
"URGCP",0,1.11590605352212,0.179,0.079,0
"ACAD10",0,1.75406618820466,0.153,0.054,0
"ANLN",0,-6.32315997561219,0.002,0.101,0
"C9orf85",0,1.44794565607707,0.156,0.057,0
"GATAD1",0,1.87635197405749,0.16,0.061,0
"ICE2",0,1.15179340500939,0.194,0.095,0
"ITFG2",0,1.75230011750059,0.158,0.059,0
"LRRC47",0,-2.04897623805346,0.036,0.135,0
"NARS1",0,-1.09525468524043,0.122,0.221,0
"NOP56",0,-2.16591298843626,0.039,0.138,0
"NR2F1",0,-2.37318775436549,0.038,0.137,0
"NR2F2",0,-1.9997766114853,0.057,0.156,0
"PPID",0,-1.80093668973982,0.055,0.154,0
"PPP1R15A",0,-1.55275980423479,0.1,0.199,0
"RBL2",0,1.42262956056255,0.186,0.087,0
"RBM4",0,-1.38262051099517,0.124,0.223,0
"RIMKLA",0,-2.39401617807319,0.027,0.126,0
"SHTN1",0,2.40582712003,0.126,0.027,0
"VPS26C",0,1.51854353301402,0.165,0.066,0
"ZNF277",0,1.12858372606917,0.194,0.095,0
"ZNHIT6",0,1.79630531483154,0.151,0.052,0
"ECI2",0,-1.30103745503067,0.112,0.211,0
"FKBP10",0,-4.63304193794444,0.005,0.104,0
"G0S2",0,1.47864839679694,0.18,0.081,0
"GLOD4",0,-1.87001209941523,0.046,0.145,0
"MFAP4",0,-5.75894143973125,0.004,0.103,0
"OTUD7A",0,3.38401200546726,0.119,0.02,0
"RBM27",0,5.40511852453598,0.103,0.004,0
"TDG",0,1.3422151461192,0.182,0.083,0
"VSIG10",0,2.96857524405806,0.118,0.019,0
"ZMAT1",0,1.79365758954857,0.149,0.05,0
"BAMBI",0,-2.00916765372456,0.04,0.138,0
"HAUS4",0,-3.50842022078311,0.022,0.12,0
"LSM6",0,-2.50479223273898,0.032,0.13,0
"MGAT4B",0,-2.31975925149622,0.024,0.122,0
"MVB12A",0,-2.74655480338768,0.018,0.116,0
"OTULIN",0,1.69110874182079,0.153,0.055,0
"POLDIP2",0,-1.61106929429454,0.054,0.152,0
"PTPRD",0,-1.50026494199931,0.165,0.263,0
"PUM3",0,1.03913511065913,0.19,0.092,0
"SPATA1",0,2.63598642648868,0.117,0.019,0
"ACOT13",0,-1.21133671584338,0.115,0.213,0
"ACOX3",0,1.6626556243035,0.173,0.075,0
"ARPC3",0,-1.32264922620793,0.08,0.178,0
"COA5",0,-2.10632852062851,0.047,0.145,0
"CST3",0,-1.11750113232258,0.111,0.209,0
"DIXDC1",0,1.6585060116574,0.172,0.074,0
"ESCO1",0,1.51633237640102,0.178,0.08,0
"PPM1K-DT",0,5.28957090344241,0.102,0.004,0
"SF3A2",0,-1.96773344507616,0.044,0.142,0
"ZFAND4",0,1.69864778678681,0.148,0.05,0
"PLCE1",0,1.11449344015916,0.169,0.072,0
"GDE1",0,-2.19680819175254,0.03,0.127,0
"HMGN4",0,-2.30850697397901,0.04,0.137,0
"MLH3",0,1.6297660312096,0.163,0.066,0
"MT1X",0,2.40705367642007,0.133,0.036,0
"PMM1",0,-2.34622419232392,0.027,0.124,0
"PTPRJ",0,1.48897923799251,0.166,0.069,0
"SHMT2",0,-4.91350242845536,0.004,0.101,0
"SLC35F1",0,2.590051596286,0.117,0.02,0
"TMEM161B",0,1.62370276892054,0.153,0.056,0
"TMTC2",0,-2.53550373366982,0.031,0.128,0
"TOMM5",0,-3.46841754309636,0.017,0.114,0
"TUBA1C",0,-2.41430602311503,0.052,0.149,0
"ZNF540",0,2.15853285050756,0.119,0.022,0
"CENPH",0,-4.42382621730503,0.007,0.104,0
"CLASRP",0,1.24929768864009,0.174,0.077,0
"PPP2CA",0,2.57797952807592,0.118,0.021,0
"TSEN2",0,1.74397233128383,0.144,0.047,0
"CXXC5",0,-1.76656665975223,0.071,0.167,0
"DHRS3",0,-1.39754916473901,0.105,0.201,0
"GPR137B",0,2.14148123356276,0.14,0.044,0
"POLA1",0,0.992343249380054,0.171,0.075,0
"SPG21",0,-1.93563263746638,0.044,0.14,0
"AIP",0,-3.36944211197019,0.013,0.109,0
"AP1G1",0,1.17526498862761,0.189,0.093,0
"DIPK1B",0,-2.80867196165358,0.021,0.117,0
"H2AX",0,-4.89322339209088,0.005,0.101,0
"KCNA5",0,-3.08189447931502,0.014,0.11,0
"MGP",0,-3.37319818449931,0.02,0.116,0
"MIPEP",0,1.46756176592949,0.166,0.07,0
"MOAP1",0,-1.99737226288417,0.028,0.124,0
"NMNAT3",0,1.86547952284253,0.137,0.041,0
"PCBD2",0,1.49005326330781,0.162,0.066,0
"PSIP1",0,-1.33661941980315,0.096,0.192,0
"R3HCC1",0,-2.52545543237233,0.021,0.117,0
"SYNPR",0,3.56133208751455,0.122,0.026,0
"VSTM4",0,3.37518675549522,0.104,0.008,0
"WBP11",0,-1.62063430965647,0.064,0.16,0
"ZNF189",0,2.43823584457294,0.13,0.034,0
"ZNF544",0,1.74951325130904,0.118,0.022,0
"ZNF652",0,1.2804414789422,0.185,0.089,0
"AQR",0,1.35737595888172,0.173,0.077,0
"BCAP31",0,-1.73534038115855,0.046,0.142,0
"BCL7C",0,-1.24869178890554,0.085,0.181,0
"CDC34",0,-1.99367495902001,0.046,0.142,0
"DENR",0,-1.46968806276133,0.081,0.177,0
"FCHO2",0,1.23673017910765,0.181,0.085,0
"FLNB",0,1.16019273951306,0.175,0.079,0
"SMIM20",0,-2.00946128111166,0.045,0.141,0
"FKTN",0,1.80571988833331,0.14,0.045,0
"NIPSNAP3A",0,-1.7921707918654,0.044,0.139,0
"AASDHPPT",0,-1.71764766566934,0.064,0.159,0
"DDA1",0,-2.20341777224784,0.027,0.122,0
"DIAPH2-AS1",0,4.55502427740133,0.1,0.005,0
"DYRK3",0,1.58051811099767,0.182,0.087,0
"PAG1",0,1.22706614355092,0.15,0.055,0
"PDCL3",0,-3.13555854650602,0.014,0.109,0
"PIGP",0,-2.03524986776492,0.038,0.133,0
"PIH1D1",0,-1.93381283964102,0.035,0.13,0
"RAI14",0,-2.65847181834252,0.027,0.122,0
"SLC30A10",0,3.4374793544169,0.104,0.009,0
"TSHZ2",0,-3.48306191505717,0.016,0.111,0
"ZNF138",0,1.50867029984659,0.154,0.059,0
"ZNF506",0,3.82799982122523,0.101,0.006,0
"ZSCAN5A",0,1.40275039232799,0.16,0.065,0
"DIPK1A",0,1.68864026681144,0.143,0.048,0
"MAN1C1",0,1.54241537168024,0.175,0.08,0
"COX6A2",0,-0.775409943818567,0.362,0.456,0
"INPP4A",0,1.97217441480619,0.139,0.045,0
"TPD52",0,2.17201425738388,0.137,0.043,0
"AMT",0,-3.68119347648044,0.02,0.114,0
"CIB1",0,-1.81331118813047,0.038,0.132,0
"EDEM3",0,1.52131670061554,0.161,0.067,0
"FAM171A1",0,-2.13889840879409,0.036,0.13,0
"ITGAE",0,-1.68261066116066,0.054,0.148,0
"LINC02615",0,2.71970907222127,0.117,0.023,0
"MAN2A2",0,2.31533610898749,0.127,0.033,0
"MARCHF11",0,1.17754269492366,0.156,0.062,0
"NTHL1",0,-3.41553565849177,0.011,0.105,0
"NUDT14",0,-3.66860930648865,0.01,0.104,0
"NUDT21",0,-1.78040641719021,0.055,0.149,0
"RAB24",0,-3.70060696566043,0.01,0.104,0
"RCN1",0,-4.15268029085184,0.011,0.105,0
"SDC4",0,1.87298445450608,0.152,0.058,0
"SHLD1",0,1.61080883328125,0.146,0.052,0
"SLC38A6",0,2.37871972971684,0.115,0.021,0
"SYDE2",0,1.45276982675488,0.185,0.091,0
"TRIM13",0,1.35773643807289,0.18,0.086,0
"ZNF395",0,-2.67207341045818,0.023,0.117,0
"ZNF711",0,-2.91871948759928,0.016,0.11,0
"HDAC7",0,1.13253896333742,0.175,0.081,0
"ZCCHC14",0,1.45792999767547,0.173,0.079,0
"GAN",0,1.37441500640633,0.168,0.075,0
"RAD52",0,1.9103685028505,0.139,0.046,0
"SLC25A24",0,1.29382214309315,0.169,0.076,0
"CEPT1",0,1.46795457994121,0.149,0.056,0
"CERS4",0,1.46915594601477,0.181,0.088,0
"DOK6",0,1.72117459160246,0.135,0.042,0
"ERCC6",0,2.17003955957859,0.123,0.03,0
"EZH2",0,-2.75760797169432,0.027,0.12,0
"KLHL20",0,1.47856267072654,0.148,0.055,0
"MRPL44",0,-2.4954331001072,0.023,0.116,0
"PDIA4",0,-3.19236677858158,0.02,0.113,0
"PRNP",0,-1.23699724267625,0.098,0.191,0
"RIPK1",0,1.89205768354985,0.133,0.04,0
"TIPRL",0,-1.4917697209583,0.06,0.153,0
"TMED3",0,-3.54765687685751,0.013,0.106,0
"EML1",0,1.65226342423072,0.143,0.05,0
"COL6A1",0,-1.97568964935794,0.072,0.164,0
"EMILIN2",0,-1.51901464515811,0.048,0.14,0
"SUGT1",0,-1.2079871654048,0.106,0.198,0
"TIMM23B",0,2.03946097807733,0.163,0.071,0
"ZNF75A",0,1.79653359047153,0.139,0.047,0
"ARL16",0,-1.64298512511111,0.042,0.134,0
"COG7",0,1.82299007562956,0.156,0.064,0
"DNAJC21",0,-1.03002251589397,0.122,0.214,0
"GABRB2",0,-3.55458624430071,0.01,0.102,0
"GPR89B",0,2.72615506921661,0.122,0.03,0
"HNRNPUL1",0,-1.23745230960817,0.1,0.192,0
"HYI",0,-2.51439511420887,0.022,0.114,0
"MRPL58",0,-2.04294770231269,0.031,0.123,0
"OTOGL",0,3.09868775064274,0.128,0.036,0
"PHLDA1",0,-2.93116314712579,0.022,0.114,0
"PSMG2",0,-1.35402750494293,0.096,0.188,0
"TMED1",0,-2.47393250391863,0.02,0.112,0
"TPGS2",0,-1.26888289065522,0.093,0.185,0
"TRAF7",0,-2.68751578335244,0.023,0.115,0
"UROS",0,-1.26057825554989,0.098,0.19,0
"CCDC186",0,1.40302884941582,0.172,0.08,0
"CA1",0,3.23269957151463,0.101,0.01,0
"CDKN2AIPNL",0,-2.32232179106899,0.026,0.117,0
"LINC02269",0,4.20617803764751,0.1,0.009,0
"LZIC",0,-1.33627546728472,0.071,0.162,0
"ROR2",0,-0.838272698642108,0.106,0.197,0
"RPP25L",0,-2.21674986919334,0.026,0.117,0
"TIMM22",0,-1.66253395585773,0.045,0.136,0
"FNTA",0,-1.64007958494437,0.087,0.178,0
"GPR22",0,-1.39069562962799,0.089,0.18,0
"KCNJ2",0,2.28724143730682,0.125,0.034,0
"LMAN2",0,-1.99173663106128,0.042,0.133,0
"MRPS23",0,-1.18774488533097,0.097,0.188,0
"PLBD1-AS1",0,2.7043291547049,0.112,0.021,0
"SLC10A7",0,1.44601029872369,0.15,0.059,0
"TINAGL1",0,0.907746493247487,0.146,0.055,0
"UBE2Q2",0,-1.609687494032,0.06,0.151,0
"ZNF253",0,2.2139602016428,0.129,0.038,0
"TSPAN3",0,-1.49641699598621,0.084,0.175,0
"MCTS1",0,-1.41000876948328,0.077,0.167,0
"OSBPL11",0,1.80513074257986,0.139,0.049,0
"RABGGTB",0,-1.2545118693956,0.103,0.193,0
"GPAA1",0,-1.77069798301476,0.04,0.13,0
"GTF2F1",0,-2.63928307986886,0.019,0.109,0
"IFT172",0,1.49188995079165,0.153,0.063,0
"MBD3",0,-2.57759886571104,0.028,0.118,0
"METAP1D",0,1.61322606650636,0.129,0.039,0
"NAB1",0,-1.6425622080902,0.068,0.158,0
"PCGF2",0,-2.86208540429509,0.016,0.106,0
"SORD",0,-2.37286820109447,0.03,0.12,0
"TRAPPC6A",0,-2.94023827384432,0.015,0.105,0
"ZDHHC11",0,2.74719948566379,0.11,0.02,0
"ACYP1",0,-1.63168974968249,0.084,0.174,0
"CZIB",0,-1.83627759386161,0.048,0.137,0
"SHOC1",0,1.87349454960752,0.116,0.027,0
"TMEM11",0,-1.71821688060294,0.048,0.137,0
"ACER3",0,1.41728594080273,0.15,0.061,0
"DAZAP1",0,-1.30670846053315,0.12,0.209,0
"DMAC2",0,-1.48266827133355,0.061,0.15,0
"GCLC",0,1.65645633530989,0.143,0.054,0
"HDGFL3",0,-1.28627654157825,0.087,0.176,0
"QDPR",0,-1.50841142617059,0.059,0.148,0
"RARA",0,-2.21887473472386,0.03,0.119,0
"RUFY2",0,1.38837178812096,0.15,0.061,0
"SGPP2",0,3.02448798123534,0.11,0.021,0
"SLC9A8",0,2.03057628177833,0.122,0.033,0
"SNAPC5",0,-1.90047608862417,0.036,0.125,0
"TMEM63A",0,2.49463601905713,0.111,0.022,0
"ZDHHC4",0,-2.70765628080871,0.02,0.109,0
"AGBL3",0,2.31344359820808,0.114,0.026,0
"CISD2",0,-1.78517507366372,0.046,0.134,0
"RFX2",0,1.74632759025914,0.134,0.046,0
"ZNF717",0,1.67225529452385,0.131,0.043,0
"BORCS7",0,-2.7330407961397,0.035,0.123,0
"FAM219A",0,2.01327169401501,0.121,0.033,0
"MYO16",0,2.44989067840217,0.11,0.022,0
"PRPF31",0,-1.4899659342317,0.054,0.142,0
"SNX19",0,1.48310180975177,0.142,0.054,0
"SZT2",0,2.25173177623391,0.122,0.034,0
"TTYH2",0,2.56913253526758,0.104,0.016,0
"UBE2A",0,-1.44982138571321,0.091,0.179,0
"WDR45B",0,-1.26500804778507,0.087,0.175,0
"CCDC122",0,1.51056666378241,0.138,0.051,0
"DUSP26",0,-1.53256271028363,0.052,0.139,0
"MTERF1",0,1.69548319009899,0.133,0.046,0
"PCDHGA10",0,3.28702450675609,0.1,0.013,0
"PSMD13",0,-1.56241273425119,0.081,0.168,0
"SORBS3",0,-2.42251614396908,0.027,0.114,0
"TET1",0,-1.47854897121543,0.071,0.158,0
"AGPAT4",0,-2.52187245660466,0.018,0.105,0
"DHPS",0,-1.71356442623878,0.039,0.126,0
"MALSU1",0,-1.26461112563166,0.09,0.177,0
"MINK1",0,1.88227801483511,0.128,0.041,0
"NECAB1",0,2.94864248243084,0.102,0.015,0
"PDK2",0,-1.08668439145554,0.092,0.179,0
"PEF1",0,-1.93990044487812,0.04,0.127,0
"RBKS",0,2.51225493536214,0.107,0.02,0
"SEPTIN11",0,-2.16034813394437,0.036,0.123,0
"SWI5",0,-2.16197023144758,0.031,0.118,0
"TTC23",0,1.56706575057888,0.143,0.056,0
"ZNF592",0,1.80214244068102,0.143,0.056,0
"SYNGR2",0,-1.69451861283043,0.052,0.138,0
"ANKRD16",0,1.97787326856387,0.133,0.047,0
"C19orf18",0,3.11258941841103,0.101,0.015,0
"GPN3",0,-2.04361556584166,0.028,0.114,0
"NOL3",0,1.76079643263306,0.134,0.048,0
"ZNF236",0,1.78559263922398,0.133,0.047,0
"RNF167",0,-1.72241357785534,0.042,0.128,0
"SH3GLB2",0,-2.8249418451292,0.016,0.102,0
"TSR2",0,-2.71588288319647,0.016,0.102,0
"SWT1",0,1.68309249984993,0.136,0.051,0
"AGPAT1",0,-2.53052621465033,0.018,0.103,0
"CDK2AP2",0,-1.92054504832859,0.04,0.125,0
"DIRC3",0,1.68640496797347,0.127,0.042,0
"FASTK",0,-1.41696998802907,0.061,0.146,0
"GRPEL1",0,-1.85574735469943,0.035,0.12,0
"MIR4458HG",0,-1.57618362628254,0.057,0.142,0
"STX16",0,1.83994074710495,0.126,0.041,0
"FAM229B",0,-1.40162646623724,0.056,0.14,0
"AK6",0,-1.69930102009541,0.045,0.129,0
"MSMO1",0,-2.75319412290349,0.017,0.101,0
"PKN1",0,-1.24808244501887,0.071,0.155,0
"PRKCSH",0,-2.47716461975269,0.026,0.11,0
"TOR1AIP1",0,1.74753234759348,0.133,0.049,0
"TSPAN2",0,-2.23999742234509,0.028,0.112,0
"AIMP1",0,-1.16200500559843,0.088,0.172,0
"ALDH1A2",0,2.05812685962374,0.121,0.037,0
"C1orf198",0,-1.69616882240496,0.07,0.154,0
"CHMP1A",0,-2.3787849072065,0.025,0.109,0
"DCAF13",0,-2.02824616103897,0.035,0.119,0
"FADS1",0,-1.59590742175557,0.038,0.122,0
"FUNDC1",0,-2.38147378813937,0.02,0.104,0
"IL15",0,2.6325602385015,0.102,0.018,0
"ISCA1",0,-1.26526599604166,0.094,0.178,0
"ITPA",0,-1.88134721406213,0.041,0.125,0
"MRPL9",0,-2.24674806212127,0.024,0.108,0
"PTPN9",0,1.7904698380544,0.126,0.042,0
"RER1",0,-1.47631660923183,0.066,0.15,0
"KIAA1191",0,-1.61055128664922,0.054,0.137,0
"SAMM50",0,-1.28443974747573,0.088,0.171,0
"TAF7",0,-1.08509595877365,0.088,0.171,0
"ADAMTSL3",0,1.88440268276298,0.127,0.044,0
"LRRC8B",0,2.20962442807015,0.111,0.028,0
"USP3-AS1",0,1.7064036060155,0.127,0.044,0
"ARHGAP6",0,-2.59378442484918,0.024,0.107,0
"BDNF",0,2.67967357008222,0.106,0.023,0
"C1D",0,-1.42970989485607,0.067,0.15,0
"HDGFL2",0,-1.57651789281048,0.036,0.119,0
"MLST8",0,-2.31352332317652,0.023,0.106,0
"NCK1",0,1.94796077918781,0.125,0.042,0
"PDP1",0,2.19084899740657,0.118,0.035,0
"SLC15A4",0,1.84817954272125,0.122,0.039,0
"EIF3B",0,-1.08710914160263,0.087,0.169,0
"MRPS14",0,-1.39814203128366,0.055,0.137,0
"PLXNB2",0,-1.82696935074362,0.051,0.133,0
"GTPBP10",0,2.45833201412718,0.108,0.026,0
"RASGRP2",0,-1.94853349236777,0.032,0.114,0
"RNF122",0,2.64123612236898,0.11,0.028,0
"SIRPA",0,-2.17737801061361,0.03,0.112,0
"SLC25A42",0,2.28202859212352,0.113,0.031,0
"SURF1",0,-1.98187313428108,0.035,0.117,0
"BRD3",0,-1.69291198855864,0.039,0.121,0
"HPS1",0,-1.52069927138835,0.07,0.152,0
"LTA4H",0,-1.4376547120598,0.061,0.143,0
"MPPE1",0,1.8122478999589,0.124,0.042,0
"IDI1",0,-1.73096001348814,0.054,0.135,0
"ATP6AP1",0,-2.03897405321439,0.032,0.113,0
"DAP",0,-1.30585385345684,0.071,0.152,0
"DCUN1D5",0,-1.41475087673241,0.081,0.162,0
"NANS",0,-1.91346693503625,0.034,0.115,0
"NMNAT2",0,3.34299748042254,0.101,0.02,0
"PMPCA",0,-1.54402573592489,0.047,0.128,0
"TUBG1",0,-2.62640447024705,0.02,0.101,0
"ZDHHC11B",0,2.37441780974066,0.111,0.03,0
"FAM20A",0,2.5358476149855,0.103,0.022,0
"FAM78B",0,2.45958080972238,0.105,0.024,0
"TCF4",0,-1.83730092692912,0.091,0.172,0
"ZNF562",0,1.74807705034908,0.119,0.038,0
"PLN",0,-1.10504074750802,0.687,0.768,0
"CBX6",0,-1.60409345718163,0.058,0.138,0
"DNAJB2",0,-1.54664332498209,0.057,0.137,0
"MRPL50",0,-1.52159583735472,0.054,0.134,0
"GRINA",0,-1.93283485647232,0.028,0.108,0
"HSPH1",0,-2.1734976643956,0.078,0.158,0
"KLRG1",0,2.16404677557031,0.112,0.032,0
"METRNL",0,-1.93389109527353,0.028,0.108,0
"MRPS6",0,2.10611620356607,0.109,0.029,0
"MYDGF",0,-1.85540560489562,0.047,0.127,0
"SEPTIN9",0,-1.24734077978842,0.081,0.161,0
"HSPBP1",0,-2.46471604325055,0.022,0.102,0
"MRPL32",0,-1.38230398023104,0.065,0.145,0
"POSTN",0,-3.78374527687798,0.023,0.103,0
"STING1",0,-1.223329691314,0.063,0.143,0
"TMEM178A",0,-2.13205486854396,0.041,0.121,0
"BCAT2",0,-1.28009374849745,0.061,0.14,0
"BICC1",0,-1.65174907759224,0.054,0.133,0
"KIF1A",0,-2.47983501139342,0.022,0.101,0
"CCDC144A",0,1.57206428347309,0.114,0.035,0
"NUDT22",0,-1.35709857862362,0.048,0.127,0
"PLEKHO1",0,-1.45446146974291,0.072,0.151,0
"RAP2A",0,-1.94593931471756,0.032,0.111,0
"TMCO4",0,2.31661070192235,0.106,0.027,0
"TMEM167A",0,-1.36878977551776,0.083,0.162,0
"CRTAP",0,-1.81498601959751,0.041,0.12,0
"HILPDA",0,-2.30182881639506,0.025,0.104,0
"HMCES",0,-1.29668339397085,0.063,0.142,0
"PAWR",0,-1.36632988287154,0.065,0.144,0
"TPST2",0,2.02402279738283,0.102,0.023,0
"CA5B",0,2.63390292008961,0.101,0.023,0
"ADAMTSL1",0,-2.20458853682786,0.033,0.111,0
"CD320",0,-2.19328877460731,0.029,0.107,0
"IMP4",0,-1.72455568514708,0.031,0.109,0
"MRPS18A",0,-2.22761636415397,0.027,0.105,0
